Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split
利用規約,利用規約,リヨウキヤク,利用規約,名詞,普通名詞,一般,*,*,*,False,利用-規約,利用-規約
|,|,キゴウ,|,補助記号,一般,*,*,*,*,False,*,*
ライオン,ライオン,ライオン,ライオン,名詞,普通名詞,一般,*,*,*,False,*,*
株式会社,株式会社,カブシキガイシャ,株式会社,名詞,普通名詞,一般,*,*,*,False,株式-会社,株式-会社
ニュースリリース,ニュースリリース,ニュースリリース,ニュースリリース,名詞,普通名詞,一般,*,*,*,False,ニュース-リリース,ニュース-リリース
製品,製品,セイヒン,製品,名詞,普通名詞,一般,*,*,*,False,*,*
Q&A,Q&A,キューアンドエー,Q&A,名詞,普通名詞,一般,*,*,*,False,*,*
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*
問い合わせ,問い合わせ,トイアワセ,問い合わせ,名詞,普通名詞,サ変可能,*,*,*,False,*,*
Worldwide,worldwide,worldwide,worldwide,名詞,普通名詞,一般,*,*,*,True,*,*
sites,sites,sites,sites,名詞,普通名詞,一般,*,*,*,True,*,*
製品,製品,セイヒン,製品,名詞,普通名詞,一般,*,*,*,False,*,*
情報,情報,ジョウホウ,情報,名詞,普通名詞,一般,*,*,*,False,*,*
製品,製品,セイヒン,製品,名詞,普通名詞,一般,*,*,*,False,*,*
情報,情報,ジョウホウ,情報,名詞,普通名詞,一般,*,*,*,False,*,*
ブランド,ブランド,ブランド,ブランド,名詞,普通名詞,一般,*,*,*,False,*,*
探す,探す,サガス,探す,動詞,一般,*,*,五段-サ行,終止形-一般,False,*,*
カテゴリ,カテゴリー,カテゴリ,カテゴリ,名詞,普通名詞,一般,*,*,*,False,*,*
探す,探す,サガス,探す,動詞,一般,*,*,五段-サ行,終止形-一般,False,*,*
新製品,新製品,シンセイヒン,新製品,名詞,普通名詞,一般,*,*,*,False,*,新-製品
一覧,一覧,イチラン,一覧,名詞,普通名詞,サ変可能,*,*,*,False,*,*
エコ,エコ,エコ,エコ,名詞,普通名詞,一般,*,*,*,False,*,*
製品,製品,セイヒン,製品,名詞,普通名詞,一般,*,*,*,False,*,*
一覧,一覧,イチラン,一覧,名詞,普通名詞,サ変可能,*,*,*,False,*,*
製造,製造,セイゾウ,製造,名詞,普通名詞,サ変可能,*,*,*,False,*,*
