surface,normalized,dictionary,pos
고객,고객,고객,Noun
개인,개인,개인,Noun
정보,정보,정보,Noun
수집,수집,수집,Noun
보호,보호,보호,Noun
처리,처리,처리,Noun
정책,정책,정책,Noun
마이,마이,마이,Noun
프로,프로,프로,Noun
틴,틴,틴,Noun
메인,메인,메인,Noun
컨텐츠,컨텐츠,컨텐츠,Noun
보기,보기,보기,Noun
kr,kr,kr,Alpha
KRW,KRW,KRW,Alpha
변경,변경,변경,Noun
하기,하기,하다,Verb
고객,고객,고객,Noun
센터,센터,센터,Noun
자주,자주,자주,Noun
묻는,묻는,묻다,Verb
질문,질문,질문,Noun
Myprotein,Myprotein,Myprotein,Alpha
South,South,South,Alpha
Korea,Korea,Korea,Alpha
Myprotein,Myprotein,Myprotein,Alpha
South,South,South,Alpha
Korea,Korea,Korea,Alpha
검색,검색,검색,Noun
하기,하기,하다,Verb
계정,계정,계정,Noun
로그인,로그인,로그인,Noun
가입,가입,가입,Noun
하기,하기,하다,Verb
주,주,주,Modifier
문,문,문,Modifier
내,내,내,Modifier
역,역,역,Noun
추천,추천,추천,Noun
인,인,인,Josa
제도,제도,제도,Noun
0,0,0,Number
0,0,0,Number
장바구니,장바구니,장바구니,Noun
장바구니,장바구니,장바구니,Noun
비어있습니다,비어있습니다,비다,Verb
.,.,.,Punctuation
쇼핑,쇼핑,쇼핑,Noun
계속,계속,계속,Noun
하기,하기,하다,Verb
Use,Use,Use,Alpha
the,the,the,Alpha
tab,tab,tab,Alpha
key,key,key,Alpha
or,or,or,Alpha
shift,shift,shift,Alpha
plus,plus,plus,Alpha
tab,tab,tab,Alpha
keys,keys,keys,Alpha
to,to,to,Alpha
move,move,move,Alpha
between,between,between,Alpha
the,the,the,Alpha
menu,menu,menu,Alpha
items,items,items,Alpha
.,.,.,Punctuation
Use,Use,Use,Alpha
the,the,the,Alpha
enter,enter,enter,Alpha
key,key,key,Alpha
to,to,to,Alpha
expand,expand,expand,Alpha
submenu,submenu,submenu,Alpha
items,items,items,Alpha
.,.,.,Punctuation
돌아가기,돌아가기,돌아가다,Verb
단백질,단백질,단백질,Noun
보충,보충,보충,Noun
단백질,단백질,단백질,Noun
보충,보충,보충,Noun
Home,Home,Home,Alpha
카테고리,카테고리,카테고리,Noun
카테고리,카테고리,카테고리,Noun
Home,Home,Home,Alpha
베스트셀러,베스트셀러,베스트셀러,Noun
신제품,신제품,신제품,Noun
세트,세트,세트,Noun
샘플,샘플,샘플,Noun
할인,할인,할인,Noun
제품,제품,제품,Noun
프로,프로,프로,Noun
용,용,용,Noun
제품,제품,제품,Noun
마이,마이,마이,Noun
프로,프로,프로,Noun
틴,틴,틴,Noun
소개,소개,소개,Noun
단백질,단백질,단백질,Noun
보충,보충,보충,Noun
단백질,단백질,단백질,Noun
보충,보충,보충,Noun
Home,Home,Home,Alpha
웨이,웨이,웨이,Noun
프로,프로,프로,Noun
틴,틴,틴,Noun
클리어,클리어,클리어,Noun
프로,프로,프로,Noun
틴,틴,틴,Noun
웨이,웨이,웨이,Noun
솔,솔,솔,Noun
레이,레이,레이,Noun
트,트,트,Noun
다이어트,다이어트,다이어트,Noun
프로,프로,프로,Noun
틴,틴,틴,Noun
복합,복합,복합,Noun
단백질,단백질,단백질,Noun
밀크,밀크,밀크,Noun
카제인,카제인,카제인,Noun
프로,프로,프로,Noun
틴,틴,틴,Noun
식물성,식물성,식물성,Noun
프로,프로,프로,Noun
틴,틴,틴,Noun
뉴,뉴,뉴,Noun
트리,트리,트리,Noun
션,션,션,Noun
뉴,뉴,뉴,Noun
트리,트리,트리,Noun
션,션,션,Noun
Home,Home,Home,Alpha
크레아틴,크레아틴,크레아틴,Noun
크레아틴,크레아틴,크레아틴,Noun
Home,Home,Home,Alpha
모노,모노,모노,Noun
