surface,normalized,dictionary,pos
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
안내,안내,안내,Noun
데스크,데스크,데스크,Noun
서울,서울,서울,Noun
일보,일보,일보,Noun
신문,신문,신문,Noun
주요,주요,주요,Modifier
서비스,서비스,서비스,Noun
바로가기,바로가기,바로가기,Noun
본문,본문,본문,Noun
바로가기,바로가기,바로가기,Noun
매체,매체,매체,Noun
정보,정보,정보,Noun
바로가기,바로가기,바로가기,Noun
상단,상단,상단,Noun
영역,영역,영역,Noun
전체,전체,전체,Noun
메뉴,메뉴,메뉴,Noun
버튼,버튼,버튼,Noun
전체,전체,전체,Noun
메뉴,메뉴,메뉴,Noun
매체,매체,매체,Noun
소개,소개,소개,Noun
인사말,인사말,인사말,Noun
원칙,원칙,원칙,Noun
비전,비전,비다,Verb
윤리,윤리,윤리,Noun
강령,강령,강령,Noun
취재,취재,취재,Noun
보도,보도,보도,Noun
준칙,준칙,준칙,Noun
취재,취재,취재,Noun
편집,편집,편집,Noun
인력,인력,인력,Noun
현황,현황,현황,Noun
조직,조직,조직,Noun
도,도,도,Josa
고충,고충,고충,Noun
처리,처리,처리,Noun
고객,고객,고객,Noun
센터,센터,센터,Noun
기사,기사,기사,Noun
제보,제보,제보,Noun
구독,구독,구독,Noun
신청,신청,신청,Noun
광고,광고,광고,Noun
문의,문의,문의,Noun
불편,불편,불편,Noun
신고,신고,신고,Noun
독자,독자,독자,Noun
투고,투고,투고,Noun
제휴,제휴,제휴,Noun
문의,문의,문의,Noun
저작권,저작권,저작권,Noun
문의,문의,문의,Noun
약관,약관,약관,Noun
정책,정책,정책,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
독자,독자,독자,Noun
권,권,권,Suffix
익,익,익,Noun
위원회,위원회,위원회,Noun
편집,편집,편집,Noun
위원회,위원회,위원회,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
저작권,저작권,저작권,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
이메일,이메일,이메일,Noun
무단,무단,무단,Noun
수집,수집,수집,Noun
거부,거부,거부,Noun
본문,본문,본문,Noun
영역,영역,영역,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
페이지,페이지,페이지,Noun
경로,경로,경로,Noun
HOME,HOME,HOME,Alpha
안내,안내,안내,Noun
데스크,데스크,데스크,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
서울,서울,서울,Noun
일보,일보,일보,Noun
이하,이하,이하,Noun
회사,회사,회사,Noun
라,라,라,Josa
함,함,함,Noun
는,는,늘다,Verb
청소년,청소년,청소년,Noun
유해정,유해정,유해정,Noun
보로,보로,보로,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
하고자,하고자,하다,Verb
관련,관련,관련,Noun
법률,법률,법률,Noun
19,19,19,Number
세미,세미,세미,Noun
만의,만의,만의,Josa
청소년,청소년,청소년,Noun
유해,유해,유해,Noun
정보,정보,정보,Noun
접근,접근,접근,Noun
할,할,하다,Verb
수,수,수,Noun
없도록,없도록,없다,Adjective
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
마련,마련,마련,Noun
하여,하여,하다,Verb
시행,시행,시행,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
청소년,청소년,청소년,Noun
건전한,건전한,건전하다,Adjective
성장,성장,성장,Noun
저해,저해,저해,Noun
하는,하는,하다,Verb
음란,음란,음란,Noun
",",",",",",Punctuation
불법,불법,불법,Noun
유해,유해,유해,Noun
정보,정보,정보,Noun
비,비,비,Noun
윤리,윤리,윤리,Noun
적,적,적,Suffix
",",",",",",Punctuation
반,반,반,Modifier
사회,사회,사회,Noun
적,적,적,Suffix
행위,행위,행위,Noun
대해,대해,대해,Noun
서는,서는,서다,Verb
엄격하게,엄격하게,엄격하다,Adjective
제재,제재,제재,Noun
하기,하기,하다,Verb
위,위,위,Noun
하여,하여,하다,Verb
활동,활동,활동,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
